,level,genre,ID,name,episode_total,main_score,concern_count,comments_count
942,best,106.0,354548,5620,191.0,9.52,1163,0
943,best,106.0,510412,라이트 노벨 엔진,20.0,9.91,46,0
944,best,106.0,461750,푸릉푸름,50.0,9.88,738,0
945,best,106.0,255763,나의 이야기 작가&숲속의 고양이,9.0,9.78,260,0
946,best,106.0,45959,정혁,7.0,9.75,4410,0
947,best,106.0,152483,NeloneL,53.0,9.87,595,0
948,best,106.0,410225,반도군,0.0,0.0,158,0
949,best,106.0,308045,우후루꾸루후,34.0,9.49,184,0
950,best,106.0,162238,BLGA(L),14.0,9.98,447,0
951,best,106.0,472409,Cross.,0.0,0.0,189,0
952,best,106.0,316030,Kanis,70.0,9.84,559,0
953,best,106.0,84904,정곰♪,94.0,9.87,585,0
954,best,106.0,93806,자유로운 요정 도비,84.0,9.46,442,0
955,best,106.0,164546,부리새,370.0,9.88,990,0
956,best,106.0,175939,금빛의 달,2.0,9.59,408,0
957,best,106.0,68261,자리끼,44.0,9.55,432,0
958,best,108.0,535675,디버스 대도서관 남쪽 본부,86.0,9.83,104,3
959,best,108.0,261055,선채,303.0,9.8,2440,0
960,best,108.0,355141,일곱글자,151.0,9.82,920,0
961,best,108.0,402499,디버스 대도서관 서쪽 본부,121.0,9.75,85,1
962,best,108.0,540570,by데네브,19.0,9.53,12,0
963,best,108.0,490653,이수연83,28.0,9.82,12,0
964,best,108.0,386400,에스턴,164.0,9.64,126,0
965,best,108.0,263528,단꿈,122.0,9.58,268,0
966,best,108.0,501221,드래곤 리,20.0,9.59,59,0
967,best,108.0,492240,오리오스,79.0,9.76,108,0
968,best,108.0,336232,김견,467.0,9.87,489,4
969,best,108.0,212381,손용담,404.0,9.78,5144,2
970,best,108.0,481640,GOLE,58.0,9.74,363,2
971,best,108.0,297850,마음의보라2,147.0,9.84,1302,0
972,best,108.0,94958,진사로,129.0,9.82,572,0
973,best,108.0,480867,미스★,91.0,9.9,140,8
974,best,108.0,542683,이가후,73.0,8.84,89,2
975,best,108.0,514089,뻐난,60.0,9.74,74,1
976,best,108.0,363487,yt,234.0,8.74,118,2
977,best,108.0,490668,민-시현,74.0,9.73,361,1
978,best,108.0,306192,찾았어,64.0,9.83,827,2
979,best,108.0,499007,무지개새,100.0,9.74,54,0
980,best,108.0,276935,뽁뽁,196.0,9.86,611,0
981,best,108.0,20037,요개,209.0,9.78,1539,1
982,best,108.0,166436,소오,58.0,9.57,429,0
983,best,108.0,454120,poco,131.0,9.82,71,0
984,best,108.0,200533,강아지한마리고양이한마리,105.0,9.79,795,0
985,best,108.0,494939,담휘,53.0,9.85,350,0
986,best,108.0,225938,수백설,2.0,9.86,7434,0
987,best,108.0,498934,물빛항해,94.0,9.78,104,0
988,best,108.0,489171,꿈 항아리,55.0,9.35,112,0
989,best,108.0,405349,꿀토끼,152.0,9.94,2745,1
990,best,108.0,392874,휘오,0.0,0.0,1680,0
991,best,108.0,498657,윤연주 영어샘,41.0,9.53,194,0
992,best,108.0,103882,파만차이,0.0,0.0,1244,0
993,best,108.0,207399,3Q,1.0,10.0,2081,1
994,best,108.0,496816,달빛숲의여우,60.0,9.71,59,0
995,best,108.0,498703,임하리,115.0,9.94,85,0
996,best,108.0,467670,히셔,96.0,8.76,63,0
997,best,108.0,452163,창세후,0.0,0.0,203,0
998,best,108.0,489679,쎄이,141.0,9.84,371,0
999,best,108.0,494442,서미주,20.0,9.82,386,0
1000,best,108.0,497154,주르고엘,18.0,8.69,88,0
1001,best,108.0,221012,심리,5.0,9.51,302,0
1002,best,108.0,488975,수백설,55.0,9.86,254,0
1003,best,108.0,397278,박메가,6.0,9.8,669,0
1004,best,108.0,487123,이나(怡拏),5.0,9.77,113,0
1005,best,108.0,489140,소호0808,24.0,9.66,312,0
1006,best,108.0,245110,혼원검제,112.0,9.2,520,0
1007,best,108.0,144247,Royal Night,114.0,9.83,1324,0
1008,best,108.0,341843,곤붕(鯤鵬),81.0,9.92,246,0
1009,best,108.0,388615,아류휘,0.0,0.0,693,0
1010,best,108.0,412051,산월v,26.0,9.93,304,0
1011,best,108.0,68852,Mortis,108.0,9.48,981,0
1012,best,108.0,398630,백원.,76.0,9.96,3254,0
1013,best,108.0,89796,Ruzin,96.0,9.92,787,0
1014,best,108.0,217450,유한려,22.0,9.88,11134,0
1015,best,108.0,332430,흑안의마룡,0.0,0.0,1761,0
1016,best,108.0,35274,yt,0.0,0.0,200,0
1017,best,108.0,98714,ㅁㅅ,192.0,9.75,700,0
1018,best,108.0,195711,덕트,11.0,9.96,634,0
1019,best,108.0,124619,퓨전사,52.0,9.56,1758,0
1020,best,108.0,126783,진격의새우,137.0,9.73,2596,0
1021,best,108.0,210197,축복의성,20.0,9.84,668,0
1022,best,108.0,209342,한씨다,64.0,9.79,526,0
1023,best,108.0,177965,젤뤼,26.0,9.34,116,0
1024,best,105.0,462683,칠칠마마,150.0,9.9,475,0
1025,best,105.0,367552,대한제국 시위대,132.0,9.88,224,0
1026,best,105.0,554440,호우명,32.0,9.85,18,0
1027,best,105.0,549808,론로니러니러ㅣㄴ,39.0,9.05,106,0
1028,best,105.0,537692,차우렌즈,109.0,9.92,112,1
1029,best,105.0,375277,Theresa,166.0,9.91,200,0
1030,best,105.0,553448,정글피시,16.0,9.74,12,0
1031,best,105.0,352853,천세은,211.0,9.89,160,1
1032,best,105.0,532179,이기담,59.0,9.66,69,0
1033,best,105.0,494987,레드크롱,65.0,9.92,86,3
1034,best,105.0,330314,cheam'by,82.0,9.51,340,4
1035,best,105.0,392585,dreamy days,158.0,9.39,43,0
1036,best,105.0,417357,순상자명,74.0,8.67,20,0
1037,best,105.0,528948,비애천인,68.0,9.38,91,0
1038,best,105.0,337009,박달아,67.0,9.74,30,0
1039,best,105.0,135067,훈장(勳張),250.0,9.64,533,0
1040,best,105.0,413624,조정우,78.0,7.94,141,0
1041,best,105.0,1394,맑은하늘이,167.0,9.34,339,0
1042,best,105.0,547981,글하나,38.0,9.67,36,2
1043,best,105.0,407933,프로듀스,57.0,9.5,185,0
1044,best,105.0,44711,미백랑,173.0,9.51,103,0
1045,best,105.0,547196,강인태,41.0,9.91,34,0
1046,best,105.0,541750,속이시원했냐,22.0,9.7,40,0
1047,best,105.0,321124,김진솔*,22.0,9.82,27,0
1048,best,105.0,507854,만들어진신,46.0,9.87,273,1
1049,best,105.0,264666,RKSI,97.0,9.53,175,0
1050,best,105.0,459561,성용이,63.0,9.19,35,0
1051,best,105.0,541654,호우명,42.0,9.87,30,0
1052,best,105.0,265690,sbh11233,107.0,8.75,545,0
1053,best,105.0,536904,O-KIRIN,40.0,9.86,64,0
1054,best,105.0,190922,남가몽(南柯夢),154.0,9.15,91,0
1055,best,105.0,47847,길곡(吉谷),148.0,8.19,562,0
1056,best,105.0,156942,슈타인호프,33.0,9.54,304,0
1057,best,105.0,452155,슈타인호프,41.0,9.19,237,1
1058,best,105.0,526172,시우(時雨),0.0,0.0,382,0
1059,best,105.0,165722,론로니러니러ㅣㄴ,2.0,8.21,116,0
1060,best,105.0,289956,조정우,56.0,7.8,83,0
1061,best,105.0,511597,유천만,53.0,9.86,53,0
1062,best,105.0,282123,두유노(주이현),177.0,9.88,423,0
1063,best,105.0,144902,어둠속의 빛,0.0,0.0,340,2
1064,best,105.0,475476,제로가온,34.0,9.56,23,0
1065,best,105.0,480871,에우제비우스,1.0,8.25,75,0
1066,best,105.0,21409,샘,40.0,9.61,158,0
1067,best,105.0,216090,물연필,68.0,9.25,122,0
1068,best,105.0,464716,소영휘,88.0,9.83,80,0
1069,best,105.0,212382,언덕나무,146.0,9.86,264,0
1070,best,105.0,484678,빛나는 날개,65.0,9.8,94,0
1071,best,105.0,313591,이황후,18.0,9.25,29,0
1072,best,105.0,389600,Kiena,95.0,9.81,188,0
1073,best,105.0,452175,담휘,45.0,9.87,259,0
1074,best,105.0,342325,신선부군,41.0,9.14,169,0
1075,best,105.0,365716,슈타인호프,29.0,8.82,163,0
1076,best,105.0,345577,난독증,106.0,9.52,166,0
1077,best,105.0,385219,밝은 별,7.0,9.45,130,0
1078,best,105.0,130790,무장승,141.0,9.88,373,0
1079,best,105.0,86706,조천,300.0,9.88,710,0
1080,best,105.0,303899,작미(作未),34.0,9.83,82,0
1081,best,105.0,187931,Vuela hasta,73.0,9.52,103,0
1082,best,105.0,38568,아구,233.0,9.52,864,0
1083,best,105.0,215352,sgk,28.0,9.83,159,0
1084,best,105.0,43553,대한제국 시위대,8.0,8.49,355,0
