,ID,level,genre,main_score,concern_count,episodes_count,comments_count
637,5375,best,102.0,0.0,7407,0,0
638,429775,best,102.0,9.17,923,1,0
639,175141,best,102.0,9.33,678,101,0
640,131692,best,102.0,9.95,1883,3,0
641,179787,best,102.0,9.92,2389,25,0
642,432944,best,102.0,9.93,920,16,0
643,185281,best,102.0,9.24,2142,2,0
644,357262,best,102.0,7.8,1178,1,0
645,6854,best,102.0,9.76,1806,12,0
646,51316,best,102.0,9.81,1053,112,0
647,353125,best,102.0,5.53,642,5,0
648,41920,best,102.0,9.8,2418,167,0
649,319368,best,102.0,9.95,1825,59,0
650,26978,best,102.0,9.89,19272,426,5
651,157563,best,102.0,9.9,1977,71,0
652,131613,best,102.0,9.95,1465,234,0
653,133386,best,102.0,9.53,720,111,0
654,93242,best,102.0,9.84,904,129,0
655,78390,best,102.0,9.91,2091,139,1
656,148485,best,102.0,9.95,1522,149,0
657,57344,best,102.0,9.48,4681,20,0
658,166645,best,102.0,9.86,1910,17,0
659,10782,best,102.0,9.81,817,132,0
660,96985,best,102.0,6.15,386,2,0
661,89876,best,103.0,9.89,579,83,0
662,429732,best,103.0,9.65,443,101,2
663,289957,best,103.0,7.8,347,110,0
664,511383,best,103.0,9.91,835,32,0
665,276429,best,103.0,9.74,860,45,1
666,537796,best,103.0,9.93,478,56,2
667,537861,best,103.0,9.68,275,51,0
668,167300,best,103.0,9.98,2611,107,1
669,100133,best,103.0,9.91,5346,179,1
670,554134,best,103.0,9.94,270,25,1
671,465053,best,103.0,9.72,424,83,0
672,495291,best,103.0,9.71,138,23,0
673,379429,best,103.0,9.94,2684,99,0
674,174597,best,103.0,7.95,123,59,0
675,527279,best,103.0,9.97,180,50,2
676,424301,best,103.0,9.95,365,68,2
677,409298,best,103.0,9.91,836,127,0
678,318662,best,103.0,9.8,283,41,0
679,25589,best,103.0,9.84,3030,219,0
680,525505,best,103.0,9.79,494,26,0
681,428678,best,103.0,9.97,299,40,1
682,403318,best,103.0,9.87,586,85,0
683,426519,best,103.0,9.89,176,61,0
684,438693,best,103.0,9.7,876,129,2
685,427593,best,103.0,9.82,1312,92,0
686,63727,best,103.0,9.81,320,22,0
687,407434,best,103.0,9.74,2247,3,0
688,419201,best,103.0,9.78,505,2,0
689,452880,best,103.0,9.83,376,7,0
690,498955,best,103.0,9.8,316,7,0
691,207522,best,103.0,9.76,2555,1,0
692,475307,best,103.0,9.69,974,119,1
693,7164,best,103.0,9.72,2558,146,0
694,462247,best,103.0,9.54,831,137,0
695,458579,best,103.0,9.76,1049,6,0
696,27287,best,103.0,9.8,8664,177,2
697,499911,best,103.0,9.96,834,79,0
698,409072,best,103.0,9.99,5475,242,0
699,145780,best,103.0,8.61,439,47,0
700,489212,best,103.0,9.79,185,35,0
701,332144,best,103.0,9.89,3115,81,0
702,418550,best,103.0,9.34,148,65,0
703,268749,best,103.0,6.52,2641,2,0
704,537621,best,103.0,9.69,97,10,0
705,492121,best,103.0,9.71,139,1,0
706,360924,best,103.0,9.83,693,155,0
707,15465,best,103.0,9.72,2376,10,0
708,395468,best,103.0,9.53,271,5,0
709,433806,best,103.0,9.55,911,5,0
710,516705,best,103.0,9.95,715,99,0
711,19454,best,103.0,9.75,4280,16,0
712,510588,best,103.0,9.62,92,5,0
713,246677,best,103.0,9.89,3240,242,0
714,144657,best,103.0,9.77,3039,76,0
715,316801,best,103.0,9.78,1890,1,0
716,194469,best,103.0,9.68,4683,31,0
717,513370,best,103.0,0.0,833,0,0
718,409121,best,103.0,9.7,516,20,0
719,510133,best,103.0,9.89,206,67,0
720,417962,best,103.0,9.76,201,96,0
721,402898,best,103.0,9.88,1863,156,0
722,508947,best,103.0,9.78,456,51,0
723,465574,best,103.0,9.62,397,43,0
724,65501,best,103.0,8.0,1096,2,0
725,111490,best,103.0,9.8,309,51,0
726,505921,best,103.0,9.7,197,40,0
727,101732,best,103.0,9.84,1157,84,0
728,405665,best,103.0,9.93,794,90,0
729,171964,best,103.0,0.0,11969,0,0
730,44992,best,103.0,9.92,4561,219,0
731,412082,best,103.0,4.66,545,3,0
732,383318,best,103.0,9.79,1434,77,0
733,2280,best,103.0,9.89,2297,57,0
734,352610,best,103.0,0.0,1069,0,0
735,117037,best,103.0,9.71,7231,1,0
736,288705,best,103.0,9.94,3271,121,0
737,253545,best,103.0,9.78,1747,167,0
738,409340,best,103.0,9.71,598,78,0
739,348466,best,103.0,9.44,358,37,0
740,175792,best,103.0,9.83,875,66,0
741,264241,best,103.0,9.88,538,67,0
742,470962,best,103.0,9.91,65,32,0
743,386615,best,103.0,9.97,1004,58,0
744,414549,best,103.0,9.88,667,94,0
745,72977,best,103.0,9.79,2149,31,0
746,225222,best,103.0,9.73,684,105,0
747,412036,best,103.0,9.95,1281,122,0
748,279701,best,103.0,9.27,1103,2,0
749,338716,best,103.0,9.87,1126,77,0
750,452152,best,103.0,9.4,323,52,0
751,318245,best,103.0,9.75,280,103,0
752,354707,best,103.0,9.65,139,32,0
753,23316,best,103.0,0.0,798,0,0
754,403719,best,103.0,9.82,392,67,0
755,300130,best,103.0,8.54,1661,2,0
756,84018,best,103.0,9.8,2657,105,0
757,202851,best,103.0,9.89,825,82,0
758,391792,best,103.0,9.96,862,40,0
759,307586,best,103.0,9.91,1358,143,0
760,340075,best,103.0,9.82,640,55,0
761,355485,best,103.0,9.8,658,40,0
762,147983,best,103.0,9.41,654,64,0
763,61112,best,103.0,9.62,14971,317,0
764,158374,best,103.0,9.56,664,73,0
765,283782,best,103.0,9.3,548,3,0
766,303393,best,103.0,9.82,416,22,0
767,134639,best,103.0,8.41,1072,3,0
768,162994,best,103.0,9.92,673,13,0
769,178079,best,103.0,9.78,2034,157,0
770,169866,best,103.0,9.76,824,65,0
771,208373,best,103.0,9.79,3574,6,0
772,55676,best,103.0,9.8,2363,111,0
773,187133,best,103.0,9.91,2386,66,0
774,165236,best,103.0,9.89,483,51,0
775,185155,best,103.0,9.63,2081,27,0
776,24059,best,103.0,9.88,4541,113,0
777,222675,best,103.0,9.72,589,79,0
778,166901,best,103.0,9.76,1709,41,0
779,190297,best,103.0,9.73,767,23,0
780,431365,best,104.0,9.93,913,172,0
781,549446,best,104.0,9.95,82,41,0
782,539172,best,104.0,9.95,140,64,1
783,514768,best,104.0,9.6,43,71,0
784,554675,best,104.0,9.94,27,36,0
785,506758,best,104.0,9.81,139,172,0
786,551913,best,104.0,9.97,238,46,2
787,414512,best,104.0,9.82,621,76,9
788,308068,best,104.0,9.82,310,156,1
789,436504,best,104.0,9.96,589,53,0
790,496503,best,104.0,9.97,532,72,33
791,407543,best,104.0,9.16,72,122,0
792,5533,best,104.0,9.9,186,47,1
793,431737,best,104.0,9.92,225,101,0
794,200126,best,104.0,9.83,1663,227,0
795,435850,best,104.0,8.75,85,89,0
796,507212,best,104.0,9.91,154,55,0
797,545264,best,104.0,9.79,142,22,11
798,218120,best,104.0,9.83,1078,209,0
799,372011,best,104.0,9.82,1416,7,0
800,335908,best,104.0,9.91,240,84,0
801,309421,best,104.0,9.57,391,11,0
802,345270,best,104.0,9.93,1453,39,0
803,510829,best,104.0,9.9,142,61,0
804,425762,best,104.0,9.85,217,232,0
805,175742,best,104.0,9.4,3465,132,0
806,105987,best,104.0,9.35,330,81,0
807,397123,best,104.0,9.89,190,38,0
808,520442,best,104.0,9.82,215,89,0
809,427907,best,104.0,9.94,348,48,0
810,438416,best,104.0,9.9,99,33,0
811,218931,best,104.0,9.97,1469,345,1
812,536185,best,104.0,9.97,152,26,0
813,118359,best,104.0,9.93,481,17,0
814,510683,best,104.0,9.36,135,1,0
815,524910,best,104.0,0.0,39,0,0
816,431690,best,104.0,9.74,426,11,0
817,479752,best,104.0,9.96,272,33,0
818,481118,best,104.0,9.89,39,51,0
819,21236,best,104.0,9.95,1459,49,0
820,438722,best,104.0,9.95,174,61,0
821,345062,best,104.0,9.68,129,23,0
822,424998,best,104.0,9.67,214,94,0
823,368988,best,104.0,9.82,95,69,0
824,247045,best,104.0,9.91,128,10,0
825,483365,best,104.0,9.8,209,11,0
826,430842,best,104.0,9.94,189,47,0
827,54072,best,104.0,9.94,4831,5,0
828,410632,best,104.0,9.72,310,3,0
829,486226,best,104.0,9.8,468,11,0
830,464687,best,104.0,9.86,204,8,0
831,376900,best,104.0,9.72,293,97,0
832,352412,best,104.0,9.87,475,131,0
833,108276,best,104.0,9.5,458,149,0
834,43242,best,104.0,9.35,357,25,0
835,322772,best,104.0,9.83,291,6,0
836,247800,best,104.0,9.66,212,10,0
837,180097,best,104.0,9.51,556,102,0
838,356070,best,104.0,9.77,249,2,0
839,388979,best,104.0,9.02,135,40,0
840,228917,best,104.0,9.82,447,2,0
841,247082,best,104.0,9.77,152,10,0
842,326159,best,104.0,9.72,236,2,0
843,161170,best,104.0,9.21,241,111,0
844,205610,best,104.0,0.0,263,0,0
845,253526,best,104.0,9.2,327,1,0
846,201771,best,104.0,9.44,313,67,0
847,131241,best,104.0,9.88,910,96,0
848,3161,best,104.0,9.24,482,109,0
849,15502,best,104.0,8.94,733,44,0
850,167942,best,104.0,9.95,664,93,0
851,146545,best,104.0,9.61,394,6,0
852,189212,best,104.0,9.93,341,10,0
853,166216,best,104.0,9.32,583,3,0
854,13668,best,104.0,9.84,2527,1,5
855,544309,best,106.0,9.74,187,97,0
856,471473,best,106.0,9.86,484,122,2
857,532843,best,106.0,9.74,465,87,8
858,529288,best,106.0,9.75,430,87,2
859,527894,best,106.0,9.98,448,66,0
860,176274,best,106.0,9.64,758,256,1
861,491567,best,106.0,9.57,310,46,0
862,401844,best,106.0,9.77,934,104,3
863,521354,best,106.0,8.96,262,92,0
864,379168,best,106.0,9.85,558,64,2
865,549819,best,106.0,9.94,361,43,2
866,554716,best,106.0,8.81,51,23,2
867,272689,best,106.0,9.9,1528,210,3
868,485257,best,106.0,9.9,851,127,3
869,500775,best,106.0,9.84,277,56,0
870,9263,best,106.0,9.78,678,329,0
871,537010,best,106.0,9.86,480,37,0
872,511689,best,106.0,9.76,643,62,2
873,537157,best,106.0,9.63,214,37,1
874,457997,best,106.0,9.95,314,127,0
875,398000,best,106.0,9.92,769,111,7
876,422031,best,106.0,9.94,843,76,9
877,453675,best,106.0,9.84,287,175,0
878,308246,best,106.0,9.96,553,77,0
879,377527,best,106.0,9.85,759,129,2
880,379037,best,106.0,9.87,386,203,1
881,491396,best,106.0,9.92,581,40,4
882,399491,best,106.0,9.69,470,33,1
883,469575,best,106.0,9.35,427,12,1
884,471991,best,106.0,9.81,342,38,0
885,463130,best,106.0,9.74,289,88,0
886,383948,best,106.0,9.92,169,67,0
887,164575,best,106.0,9.9,588,225,0
888,179848,best,106.0,9.6,583,5,0
889,409223,best,106.0,9.95,613,107,3
890,510951,best,106.0,9.06,402,100,0
891,492721,best,106.0,9.94,516,47,2
892,520869,best,106.0,9.73,243,76,0
893,457582,best,106.0,9.85,545,107,0
894,146405,best,106.0,9.75,3679,218,2
895,428751,best,106.0,9.83,316,26,0
896,366713,best,106.0,9.4,535,2,0
897,355606,best,106.0,9.89,1310,3,1
898,477199,best,106.0,9.86,806,53,0
899,280085,best,106.0,9.65,874,125,0
900,313327,best,106.0,9.93,712,22,4
901,415948,best,106.0,9.95,722,94,0
902,336141,best,106.0,9.8,546,95,0
903,491279,best,106.0,9.51,223,28,0
904,529120,best,106.0,9.78,280,7,0
905,276318,best,106.0,9.75,327,134,0
906,292044,best,106.0,9.83,914,121,1
907,460811,best,106.0,9.81,1014,142,2
908,450075,best,106.0,9.88,630,96,0
909,494967,best,106.0,9.95,456,59,0
910,462919,best,106.0,9.83,394,70,0
911,535981,best,106.0,9.69,172,26,0
912,497577,best,106.0,9.54,144,78,0
913,220240,best,106.0,9.67,608,75,0
914,430980,best,106.0,9.91,413,45,0
915,423259,best,106.0,9.4,665,102,0
916,432613,best,106.0,9.9,320,48,0
917,178035,best,106.0,9.77,868,196,0
918,360164,best,106.0,9.48,733,5,0
919,354548,best,106.0,9.52,1161,191,0
920,510412,best,106.0,9.91,46,20,0
921,461750,best,106.0,9.88,739,50,0
922,255763,best,106.0,9.78,260,9,0
923,45959,best,106.0,9.75,4412,7,0
924,152483,best,106.0,9.87,595,53,0
925,410225,best,106.0,0.0,158,0,0
926,308045,best,106.0,9.49,184,34,0
927,162238,best,106.0,9.98,447,14,0
928,472409,best,106.0,0.0,189,0,0
929,316030,best,106.0,9.84,559,70,0
930,84904,best,106.0,9.87,585,94,0
931,93806,best,106.0,9.46,442,84,0
932,164546,best,106.0,9.88,989,370,0
933,175939,best,106.0,9.59,409,2,0
934,68261,best,106.0,9.55,433,44,0
935,402499,best,108.0,9.75,84,120,1
936,212381,best,108.0,9.78,5128,402,2
937,276935,best,108.0,9.86,603,196,0
938,336232,best,108.0,9.87,487,464,4
939,94958,best,108.0,9.82,568,127,0
940,492240,best,108.0,9.76,111,79,0
941,480867,best,108.0,9.9,139,90,7
942,535675,best,108.0,9.82,101,83,3
943,499007,best,108.0,9.74,53,99,0
944,263528,best,108.0,9.58,268,121,0
945,20037,best,108.0,9.78,1538,209,1
946,297850,best,108.0,9.84,1292,146,0
947,542683,best,108.0,8.82,90,71,2
948,514089,best,108.0,9.74,72,59,1
949,363487,best,108.0,8.74,118,233,2
950,490668,best,108.0,9.72,360,73,0
951,166436,best,108.0,9.57,429,58,0
952,501221,best,108.0,9.59,59,19,0
953,386400,best,108.0,9.62,125,163,0
954,454120,best,108.0,9.82,71,131,0
955,200533,best,108.0,9.79,793,105,0
956,261055,best,108.0,9.8,2430,302,0
957,494939,best,108.0,9.85,351,53,0
958,225938,best,108.0,9.86,7443,2,0
959,498934,best,108.0,9.77,104,94,0
960,481640,best,108.0,9.77,365,57,0
961,306192,best,108.0,9.83,825,63,2
962,489171,best,108.0,9.35,110,55,0
963,405349,best,108.0,9.94,2735,152,1
964,392874,best,108.0,0.0,1682,0,0
965,498657,best,108.0,9.53,192,41,0
966,103882,best,108.0,0.0,1245,0,0
967,355141,best,108.0,9.84,918,149,0
968,207399,best,108.0,10.0,2086,1,1
969,496816,best,108.0,9.71,59,60,0
970,498703,best,108.0,9.94,87,115,0
971,467670,best,108.0,9.35,63,96,0
972,452163,best,108.0,0.0,205,0,0
973,489679,best,108.0,9.84,371,141,0
974,494442,best,108.0,9.82,386,20,0
975,497154,best,108.0,8.69,89,18,0
976,221012,best,108.0,9.51,303,5,0
977,488975,best,108.0,9.86,258,55,0
978,397278,best,108.0,9.8,674,6,0
979,487123,best,108.0,9.77,114,5,0
980,489140,best,108.0,9.66,312,24,0
981,245110,best,108.0,9.2,521,112,0
982,144247,best,108.0,9.83,1326,114,0
983,341843,best,108.0,9.92,246,81,0
984,388615,best,108.0,0.0,693,0,0
985,412051,best,108.0,9.93,305,26,0
986,68852,best,108.0,9.48,980,108,0
987,398630,best,108.0,9.96,3257,76,0
988,89796,best,108.0,9.92,787,96,0
989,217450,best,108.0,9.88,11138,22,0
990,332430,best,108.0,0.0,1761,0,0
991,35274,best,108.0,0.0,200,0,0
992,98714,best,108.0,9.75,699,192,0
993,195711,best,108.0,9.96,635,11,0
994,124619,best,108.0,9.56,1758,52,0
995,126783,best,108.0,9.72,2593,137,0
996,210197,best,108.0,9.84,668,20,0
997,209342,best,108.0,9.79,525,64,0
998,177965,best,108.0,9.34,116,26,0
999,537692,best,105.0,9.92,113,108,1
1000,392585,best,105.0,9.39,43,158,0
1001,549808,best,105.0,8.97,91,36,0
1002,367552,best,105.0,9.87,225,130,0
1003,554440,best,105.0,9.79,16,29,0
1004,417357,best,105.0,8.67,20,74,0
1005,462683,best,105.0,9.9,461,148,0
1006,528948,best,105.0,9.38,88,68,0
1007,337009,best,105.0,9.74,30,67,0
1008,375277,best,105.0,9.9,199,165,0
1009,532179,best,105.0,9.65,69,58,0
1010,352853,best,105.0,9.88,160,210,1
1011,135067,best,105.0,9.64,533,250,0
1012,413624,best,105.0,7.94,141,78,0
1013,494987,best,105.0,9.92,86,64,3
1014,1394,best,105.0,9.34,340,167,0
1015,547981,best,105.0,9.67,32,38,2
1016,407933,best,105.0,9.5,185,57,0
1017,44711,best,105.0,9.51,103,173,0
1018,547196,best,105.0,9.91,36,41,0
1019,541750,best,105.0,9.7,40,22,0
1020,507854,best,105.0,9.87,274,46,1
1021,264666,best,105.0,9.53,174,97,0
1022,459561,best,105.0,9.19,35,63,0
1023,541654,best,105.0,9.87,30,42,0
1024,265690,best,105.0,8.75,546,107,0
1025,536904,best,105.0,9.86,64,40,0
1026,190922,best,105.0,9.15,91,154,0
1027,47847,best,105.0,8.19,562,148,0
1028,156942,best,105.0,9.54,304,33,0
1029,452155,best,105.0,9.19,237,41,1
1030,526172,best,105.0,0.0,382,0,0
1031,330314,best,105.0,9.51,340,81,4
1032,165722,best,105.0,8.21,116,2,0
1033,289956,best,105.0,7.8,83,56,0
1034,511597,best,105.0,9.86,53,53,0
1035,282123,best,105.0,9.88,423,177,0
1036,144902,best,105.0,0.0,340,0,2
1037,475476,best,105.0,9.56,23,34,0
1038,480871,best,105.0,8.25,75,1,0
1039,21409,best,105.0,9.61,158,40,0
1040,216090,best,105.0,9.25,122,68,0
1041,464716,best,105.0,9.83,80,88,0
1042,212382,best,105.0,9.86,264,146,0
1043,484678,best,105.0,9.8,94,65,0
1044,313591,best,105.0,9.25,29,18,0
1045,389600,best,105.0,9.81,188,95,0
1046,452175,best,105.0,9.87,259,45,0
1047,342325,best,105.0,9.14,169,41,0
1048,365716,best,105.0,8.82,163,29,0
1049,345577,best,105.0,9.52,166,106,0
1050,385219,best,105.0,9.45,130,7,0
1051,130790,best,105.0,9.88,373,141,0
1052,86706,best,105.0,9.88,711,300,0
1053,303899,best,105.0,9.83,82,34,0
1054,187931,best,105.0,9.52,103,73,0
1055,38568,best,105.0,9.52,863,233,0
1056,215352,best,105.0,9.83,159,28,0
1057,43553,best,105.0,8.49,355,8,0
